cust_id,trans_date,trans_no,trade_amount_usd
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,47,0,31544.0
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,165,0,257009.0
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,189,0,68942.0
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,256,0,3031.0
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,285,0,5818.0
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,313,0,12865.0
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,330,0,17621.0
6c28f31ddc51222627e457d440feae7c981f6d32d37416047983d5813fb2e88f,341,0,16748.0
6c56cb13f564dabfa6c1daeb2a3c3931a47e82e96553b6fe739aac426fda8d13,67,0,8676.0
6c56cb13f564dabfa6c1daeb2a3c3931a47e82e96553b6fe739aac426fda8d13,67,0,9442.0
6c56cb13f564dabfa6c1daeb2a3c3931a47e82e96553b6fe739aac426fda8d13,250,0,16574.0
6c56cb13f564dabfa6c1daeb2a3c3931a47e82e96553b6fe739aac426fda8d13,330,0,17686.0
6c56cb13f564dabfa6c1daeb2a3c3931a47e82e96553b6fe739aac426fda8d13,334,0,17768.0
6c56cb13f564dabfa6c1daeb2a3c3931a47e82e96553b6fe739aac426fda8d13,341,0,17522.0
6c56cb13f564dabfa6c1daeb2a3c3931a47e82e96553b6fe739aac426fda8d13,383,0,12868.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,8,0,31749.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,14,0,1046.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,15,0,31395.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,18,0,100237.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,19,0,32940.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,19,0,66999.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,21,0,73041.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,22,0,29762.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,25,0,72180.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,32,0,74820.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,33,0,74896.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,34,0,116580.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,36,0,112264.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,39,0,33270.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,174,0,82831.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,292,0,86011.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,296,0,110563.0
6dacdd2bf54ccd850f09989a26b2fe494e67574ac2ad79dbb21ea0bbbc5090e0,300,0,56887.0
6dae7b93a0bb17fa57cb68b40a20bc9cab105fa77255cab999a847f4740b8da6,151,3,28006.0
6dbc158435fc456d887b8a74eafc1f12bff2614c6cd5bcfc41f26400353c74a3,22,4,1543.0
6dcbac2452a21b9418098e47dc1be102d761982959765deeaa85819faec2723b,313,4,20641.0
6dcbac2452a21b9418098e47dc1be102d761982959765deeaa85819faec2723b,342,4,5160.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,249,0,112819.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,251,0,73845.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,260,0,110768.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,294,0,143588.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,295,0,143588.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,323,0,143588.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,327,0,143588.0
6e15e7b96e9875dc1b3663378726d1d5ab6d0541ce3931067229c0833d6c68a1,328,0,71794.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,18,0,79509.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,19,0,82796.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,20,0,85235.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,21,0,79668.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,22,0,81251.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,25,0,78849.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,26,0,80902.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,27,0,83749.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,28,0,69860.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,28,0,84499.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,32,0,153344.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,33,0,234459.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,33,0,160457.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,34,0,245763.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,35,0,85958.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,35,0,161224.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,36,0,164184.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,36,0,85226.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,39,0,236160.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,40,0,244845.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,41,0,250250.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,42,0,250633.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,43,0,250271.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,46,0,162297.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,46,0,80207.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,47,0,163896.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,48,0,182672.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,48,0,100246.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,49,0,136992.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,50,0,136421.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,54,0,136715.0
6e1fa3211798aa567d2a9a31fe2e9d889f2b87b5e95bd77c94ade5493ebfc344,61,0,110636.0
6ed5a6c2884fe200204d0e67a475ab559625ac3b713680a154013495e2de4fba,200,4,29167.0
6eefb01b996eaf78a082669aec44ef0fb369455293f140c49e1ab956ec6063f6,116,4,193473.0
702db69e197738aa6b452412d9e0fc2ae597d08cf45ca5e8133639710b229833,355,4,20550.0
70f578dfc6fbcdb3864b6788aa3153f9c3678b50aea8999f1a23fd3de3428b8f,8,4,26353.0
70f6f46f3e1d08ade93741372bd49275090b32bdeb4fe8420f3c52d87c069dda,357,4,5153.0
7173a9b109111040372133945e146019457aaf7b3d69ca9cc1e9d3e57754fef4,362,4,81051.0
726f8ac45066dea344e0ebeaf8cce036a2c07945c1e208c889f047215b9ca115,126,4,10147.0
726f8ac45066dea344e0ebeaf8cce036a2c07945c1e208c889f047215b9ca115,148,4,27767.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,69,0,2939.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,70,0,135720.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,71,0,260989.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,76,0,260999.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,78,0,260999.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,81,0,260999.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,82,0,260999.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,83,0,260999.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,85,0,125421.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,102,0,142014.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,356,0,18274.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,364,0,10938.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,371,0,107898.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,378,0,48127.0
72aea9ab61972cd20f093b730dec933fc5597900ac9f94bc97c3c5a7a3d22380,384,0,111254.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,179,0,37359.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,180,0,37305.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,181,0,37211.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,186,0,37197.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,237,0,37258.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,239,0,37259.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,242,0,38749.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,243,0,37285.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,244,0,37312.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,259,0,37231.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,260,0,34636.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,263,0,37171.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,264,0,39466.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,265,0,37601.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,294,0,37839.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,312,0,37245.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,328,0,33768.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,330,0,37324.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,336,0,37298.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,350,0,36768.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,351,0,36898.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,354,0,36716.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,355,0,35907.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,356,0,36626.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,382,0,35095.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,379,0,35575.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,378,0,34983.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,383,0,35047.0
72ec6b14d252f886f351a41f1be683552b7bc84fd942ae41c0f9f96d862713d1,385,0,35091.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,162,0,33666.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,165,0,46212.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,167,0,46719.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,168,0,46952.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,174,0,47322.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,175,0,47645.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,176,0,47927.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,182,0,48706.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,183,0,52645.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,187,0,51828.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,189,0,51785.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,190,0,30103.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,228,0,55718.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,229,0,56048.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,230,0,56878.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,231,0,57514.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,232,0,57157.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,235,0,57771.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,236,0,43472.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,242,0,48694.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,243,0,60407.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,244,0,60759.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,245,0,61121.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,246,0,61589.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,249,0,59953.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,250,0,62661.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,251,0,63189.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,252,0,56783.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,256,0,27350.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,257,0,27441.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,258,0,27550.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,266,0,71084.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,267,0,71407.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,270,0,40060.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,272,0,71755.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,284,0,46021.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,285,0,46504.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,286,0,47341.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,287,0,44021.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,299,0,43712.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,300,0,73081.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,301,0,65758.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,312,0,56200.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,322,0,81665.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,323,0,72701.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,326,0,73011.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,328,0,71661.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,329,1,1014.0
7324bb4ae688eb9c9b0c85868155b6419cf5ec8702d9420effb73a139f27885f,385,1,24296.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,27,1,1.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,27,1,71048.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,27,1,71717.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,28,1,36041.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,49,1,200048.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,50,1,67068.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,50,1,27720.0
733a87a48a969de5601df47e8b6129338ccb47324a73289b74aa5caffa393204,53,1,25739.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,8,0,81014.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,13,0,62430.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,15,0,65552.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,18,0,69714.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,19,0,93645.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,20,4,54434.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,21,0,72835.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,22,0,104050.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,25,0,104050.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,26,0,93645.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,27,4,51973.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,27,0,41308.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,28,3,72504.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,28,4,41620.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,28,0,41672.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,32,0,42661.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,33,0,43181.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,34,0,43857.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,35,0,43701.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,36,0,43701.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,39,0,44221.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,40,0,67112.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,41,0,66592.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,42,0,67633.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,43,0,140988.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,46,0,144942.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,47,0,144630.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,48,0,74916.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,49,0,76581.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,50,0,78038.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,53,0,71795.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,54,0,71274.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,55,0,74496.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,56,0,73876.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,57,0,72315.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,60,0,71795.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,62,0,20290.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,67,0,75957.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,63,0,85321.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,64,0,59309.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,68,0,54106.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,69,4,10405.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,69,0,34337.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,70,0,10405.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,75,0,11660.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,82,0,115496.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,82,0,20810.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,85,0,10405.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,105,0,126423.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,112,0,122577.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,118,0,122628.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,119,0,73739.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,120,0,74358.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,123,0,174933.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,124,0,126661.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,125,0,127117.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,126,0,127346.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,127,0,127163.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,130,0,127097.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,134,0,99248.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,137,0,100486.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,138,0,24972.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,139,0,98728.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,140,0,98272.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,141,0,84937.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,144,0,83240.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,146,0,172426.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,151,0,97557.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,152,0,100763.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,153,0,110232.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,154,0,121962.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,155,0,80558.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,158,0,154790.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,159,3,4392.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,159,0,56478.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,162,0,56418.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,161,0,147833.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,160,0,146197.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,163,0,56906.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,166,0,160329.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,167,0,165019.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,168,0,67601.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,169,0,81209.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,174,0,80876.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,175,0,110648.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,176,0,67848.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,179,0,136914.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,180,0,179250.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,181,0,164014.0
73774a0325924c074e08a8a04e3f0c3789f352308ae98536fc61a856eede2986,182,0,117178.0
