alert_key,date,set_name,day_of_year,month_of_year
248802,174,train,174,9
248831,174,train,174,9
249471,174,train,174,9
248854,174,train,174,9
249466,174,train,174,9
248807,174,train,174,9
248872,174,train,174,9
249097,174,train,174,9
248905,174,train,174,9
249013,174,train,174,9
249127,174,train,174,9
249129,174,train,174,9
249470,174,train,174,9
248879,174,train,174,9
249506,174,train,174,9
249461,174,train,174,9
249012,174,train,174,9
249106,174,train,174,9
248973,174,train,174,9
249474,174,train,174,9
249014,174,train,174,9
248826,174,train,174,9
248835,174,train,174,9
248878,174,train,174,9
249495,174,train,174,9
249101,174,train,174,9
249169,174,train,174,9
248849,174,train,174,9
249113,174,train,174,9
249490,174,train,174,9
249331,174,train,174,9
249509,174,train,174,9
249180,174,train,174,9
248823,174,train,174,9
249109,174,train,174,9
249016,174,train,174,9
249494,174,train,174,9
248899,174,train,174,9
249451,174,train,174,9
248954,174,train,174,9
249452,174,train,174,9
248828,174,train,174,9
249095,174,train,174,9
248882,174,train,174,9
248902,174,train,174,9
249114,174,train,174,9
249100,174,train,174,9
249459,174,train,174,9
249088,174,train,174,9
249185,174,train,174,9
248891,174,train,174,9
249177,174,train,174,9
248893,174,train,174,9
249158,174,train,174,9
249456,174,train,174,9
249448,174,train,174,9
249445,174,train,174,9
249487,174,train,174,9
249190,174,train,174,9
249502,174,train,174,9
249122,174,train,174,9
249072,174,train,174,9
248896,174,train,174,9
248888,174,train,174,9
248870,174,train,174,9
248904,174,train,174,9
249429,174,train,174,9
249170,174,train,174,9
249112,174,train,174,9
248877,174,train,174,9
249447,174,train,174,9
249237,174,train,174,9
249182,174,train,174,9
248852,174,train,174,9
249165,174,train,174,9
248864,174,train,174,9
249181,174,train,174,9
249051,174,train,174,9
249475,174,train,174,9
249081,174,train,174,9
249164,174,train,174,9
249086,174,train,174,9
249439,174,train,174,9
249083,174,train,174,9
249124,174,train,174,9
249134,174,train,174,9
248862,174,train,174,9
248825,174,train,174,9
248869,174,train,174,9
249446,174,train,174,9
248855,174,train,174,9
248863,174,train,174,9
248876,174,train,174,9
249496,174,train,174,9
249067,174,train,174,9
248873,174,train,174,9
249629,175,train,175,9
249817,175,train,175,9
250147,175,train,175,9
250064,175,train,175,9
250145,175,train,175,9
249925,175,train,175,9
250113,175,train,175,9
249927,175,train,175,9
250109,175,train,175,9
249945,175,train,175,9
249944,175,train,175,9
249937,175,train,175,9
249985,175,train,175,9
250131,175,train,175,9
249835,175,train,175,9
249790,175,train,175,9
249934,175,train,175,9
249819,175,train,175,9
249646,175,train,175,9
249651,175,train,175,9
249842,175,train,175,9
250108,175,train,175,9
249637,175,train,175,9
249939,175,train,175,9
250148,175,train,175,9
250150,175,train,175,9
249820,175,train,175,9
250153,175,train,175,9
250126,175,train,175,9
249874,175,train,175,9
249649,175,train,175,9
249677,175,train,175,9
249840,175,train,175,9
250054,175,train,175,9
249916,175,train,175,9
249822,175,train,175,9
250155,175,train,175,9
249969,175,train,175,9
249813,175,train,175,9
249643,175,train,175,9
249664,175,train,175,9
250112,175,train,175,9
249644,175,train,175,9
249948,175,train,175,9
249833,175,train,175,9
249673,175,train,175,9
249609,175,train,175,9
249827,175,train,175,9
249952,175,train,175,9
249917,175,train,175,9
249806,175,train,175,9
249848,175,train,175,9
249832,175,train,175,9
249966,175,train,175,9
249957,175,train,175,9
249683,175,train,175,9
250125,175,train,175,9
249968,175,train,175,9
249685,175,train,175,9
249847,175,train,175,9
249671,175,train,175,9
249812,175,train,175,9
249942,175,train,175,9
249845,175,train,175,9
249667,175,train,175,9
249635,175,train,175,9
249652,175,train,175,9
249788,175,train,175,9
250114,175,train,175,9
249913,175,train,175,9
249902,175,train,175,9
249672,175,train,175,9
249954,175,train,175,9
249638,175,train,175,9
249659,175,train,175,9
250116,175,train,175,9
249914,175,train,175,9
249650,175,train,175,9
249871,175,train,175,9
249662,175,train,175,9
249841,175,train,175,9
249838,175,train,175,9
250133,175,train,175,9
249818,175,train,175,9
249655,175,train,175,9
249800,175,train,175,9
249965,175,train,175,9
250085,175,train,175,9
249811,175,train,175,9
250137,175,train,175,9
249931,175,train,175,9
249801,175,train,175,9
249676,175,train,175,9
250697,176,train,176,9
250675,176,train,176,9
250716,176,train,176,9
250683,176,train,176,9
250356,176,train,176,9
250284,176,train,176,9
250715,176,train,176,9
250878,176,train,176,9
250883,176,train,176,9
250337,176,train,176,9
250448,176,train,176,9
250727,176,train,176,9
250474,176,train,176,9
250520,176,train,176,9
250694,176,train,176,9
250504,176,train,176,9
250885,176,train,176,9
250501,176,train,176,9
250495,176,train,176,9
250842,176,train,176,9
250720,176,train,176,9
250488,176,train,176,9
250519,176,train,176,9
250880,176,train,176,9
250877,176,train,176,9
250351,176,train,176,9
250419,176,train,176,9
250726,176,train,176,9
250708,176,train,176,9
250314,176,train,176,9
250873,176,train,176,9
250487,176,train,176,9
250864,176,train,176,9
250344,176,train,176,9
250494,176,train,176,9
250365,176,train,176,9
250821,176,train,176,9
250702,176,train,176,9
250507,176,train,176,9
250352,176,train,176,9
250689,176,train,176,9
250859,176,train,176,9
250515,176,train,176,9
250479,176,train,176,9
250481,176,train,176,9
250680,176,train,176,9
250360,176,train,176,9
250477,176,train,176,9
250348,176,train,176,9
250361,176,train,176,9
250846,176,train,176,9
250493,176,train,176,9
250671,176,train,176,9
250847,176,train,176,9
250667,176,train,176,9
250723,176,train,176,9
250887,176,train,176,9
250318,176,train,176,9
250678,176,train,176,9
250340,176,train,176,9
250363,176,train,176,9
250364,176,train,176,9
250700,176,train,176,9
250342,176,train,176,9
250850,176,train,176,9
250288,176,train,176,9
250310,176,train,176,9
250518,176,train,176,9
250861,176,train,176,9
250673,176,train,176,9
250863,176,train,176,9
250350,176,train,176,9
250927,176,train,176,9
250889,176,train,176,9
250496,176,train,176,9
250338,176,train,176,9
250285,176,train,176,9
250346,176,train,176,9
250485,176,train,176,9
250328,176,train,176,9
250509,176,train,176,9
250643,176,train,176,9
250714,176,train,176,9
250517,176,train,176,9
250874,176,train,176,9
250855,176,train,176,9
250290,176,train,176,9
250711,176,train,176,9
250691,176,train,176,9
250686,176,train,176,9
250524,176,train,176,9
251041,179,train,179,9
251482,179,train,179,9
251208,179,train,179,9
251069,179,train,179,9
251490,179,train,179,9
251035,179,train,179,9
251446,179,train,179,9
251236,179,train,179,9
251642,179,train,179,9
251437,179,train,179,9
251074,179,train,179,9
251434,179,train,179,9
251072,179,train,179,9
251448,179,train,179,9
251077,179,train,179,9
251095,179,train,179,9
251194,179,train,179,9
251006,179,train,179,9
251624,179,train,179,9
251055,179,train,179,9
251488,179,train,179,9
251651,179,train,179,9
251338,179,train,179,9
251009,179,train,179,9
251065,179,train,179,9
251195,179,train,179,9
251599,179,train,179,9
251609,179,train,179,9
251054,179,train,179,9
251086,179,train,179,9
251063,179,train,179,9
251551,179,train,179,9
251597,179,train,179,9
251259,179,train,179,9
251290,179,train,179,9
251080,179,train,179,9
251613,179,train,179,9
251076,179,train,179,9
251277,179,train,179,9
251285,179,train,179,9
251092,179,train,179,9
251165,179,train,179,9
251466,179,train,179,9
251440,179,train,179,9
251089,179,train,179,9
251470,179,train,179,9
251275,179,train,179,9
251281,179,train,179,9
251291,179,train,179,9
251056,179,train,179,9
251250,179,train,179,9
251079,179,train,179,9
251628,179,train,179,9
251451,179,train,179,9
251012,179,train,179,9
251066,179,train,179,9
251629,179,train,179,9
251279,179,train,179,9
251083,179,train,179,9
251469,179,train,179,9
251453,179,train,179,9
251105,179,train,179,9
251267,179,train,179,9
251280,179,train,179,9
251254,179,train,179,9
251478,179,train,179,9
251611,179,train,179,9
251255,179,train,179,9
251107,179,train,179,9
251034,179,train,179,9
251439,179,train,179,9
251644,179,train,179,9
251607,179,train,179,9
251475,179,train,179,9
251467,179,train,179,9
251449,179,train,179,9
251100,179,train,179,9
251246,179,train,179,9
251464,179,train,179,9
251011,179,train,179,9
251284,179,train,179,9
251603,179,train,179,9
251646,179,train,179,9
251223,179,train,179,9
251438,179,train,179,9
251433,179,train,179,9
251071,179,train,179,9
251622,179,train,179,9
251081,179,train,179,9
251261,179,train,179,9
251228,179,train,179,9
251264,179,train,179,9
251283,179,train,179,9
251443,179,train,179,9
251402,179,train,179,9
251623,179,train,179,9
251048,179,train,179,9
251268,179,train,179,9
251249,179,train,179,9
251641,179,train,179,9
251615,179,train,179,9
251691,179,train,179,9
251276,179,train,179,9
251442,179,train,179,9
251462,179,train,179,9
251047,179,train,179,9
251042,179,train,179,9
251461,179,train,179,9
251084,179,train,179,9
251444,179,train,179,9
251821,180,train,180,10
251809,180,train,180,10
252291,180,train,180,10
251966,180,train,180,10
252131,180,train,180,10
252164,180,train,180,10
251944,180,train,180,10
252003,180,train,180,10
252024,180,train,180,10
252013,180,train,180,10
252009,180,train,180,10
252102,180,train,180,10
252145,180,train,180,10
252285,180,train,180,10
251943,180,train,180,10
251808,180,train,180,10
251817,180,train,180,10
252323,180,train,180,10
252023,180,train,180,10
252151,180,train,180,10
251796,180,train,180,10
251984,180,train,180,10
252217,180,train,180,10
251995,180,train,180,10
252130,180,train,180,10
252309,180,train,180,10
251974,180,train,180,10
252310,180,train,180,10
252293,180,train,180,10
251812,180,train,180,10
251991,180,train,180,10
251830,180,train,180,10
252266,180,train,180,10
251837,180,train,180,10
252128,180,train,180,10
251798,180,train,180,10
252140,180,train,180,10
252333,180,train,180,10
251791,180,train,180,10
251806,180,train,180,10
252303,180,train,180,10
252168,180,train,180,10
252154,180,train,180,10
251825,180,train,180,10
252157,180,train,180,10
251986,180,train,180,10
251940,180,train,180,10
252022,180,train,180,10
252241,180,train,180,10
252174,180,train,180,10
252300,180,train,180,10
252294,180,train,180,10
251823,180,train,180,10
251815,180,train,180,10
251935,180,train,180,10
252179,180,train,180,10
251996,180,train,180,10
251989,180,train,180,10
251979,180,train,180,10
251990,180,train,180,10
252005,180,train,180,10
252327,180,train,180,10
251805,180,train,180,10
252159,180,train,180,10
252286,180,train,180,10
252126,180,train,180,10
251795,180,train,180,10
251999,180,train,180,10
252330,180,train,180,10
251941,180,train,180,10
251997,180,train,180,10
251831,180,train,180,10
252132,180,train,180,10
252290,180,train,180,10
252325,180,train,180,10
252018,180,train,180,10
252328,180,train,180,10
251800,180,train,180,10
252374,180,train,180,10
252173,180,train,180,10
252315,180,train,180,10
251983,180,train,180,10
251839,180,train,180,10
252875,181,train,181,10
252684,181,train,181,10
253084,181,train,181,10
252507,181,train,181,10
252668,181,train,181,10
252678,181,train,181,10
252642,181,train,181,10
252671,181,train,181,10
252683,181,train,181,10
252518,181,train,181,10
252756,181,train,181,10
252704,181,train,181,10
252476,181,train,181,10
252689,181,train,181,10
253075,181,train,181,10
252503,181,train,181,10
252529,181,train,181,10
252694,181,train,181,10
252495,181,train,181,10
252494,181,train,181,10
252475,181,train,181,10
253051,181,train,181,10
252709,181,train,181,10
252491,181,train,181,10
252498,181,train,181,10
252520,181,train,181,10
253092,181,train,181,10
252692,181,train,181,10
253064,181,train,181,10
252856,181,train,181,10
252509,181,train,181,10
253056,181,train,181,10
253153,181,train,181,10
252826,181,train,181,10
252901,181,train,181,10
252858,181,train,181,10
252687,181,train,181,10
252492,181,train,181,10
252663,181,train,181,10
252884,181,train,181,10
252852,181,train,181,10
252522,181,train,181,10
253066,181,train,181,10
253090,181,train,181,10
252665,181,train,181,10
252824,181,train,181,10
252857,181,train,181,10
252867,181,train,181,10
252814,181,train,181,10
252690,181,train,181,10
252885,181,train,181,10
253091,181,train,181,10
252480,181,train,181,10
252675,181,train,181,10
252639,181,train,181,10
252685,181,train,181,10
252512,181,train,181,10
252504,181,train,181,10
252691,181,train,181,10
252679,181,train,181,10
252893,181,train,181,10
252883,181,train,181,10
252894,181,train,181,10
253072,181,train,181,10
252695,181,train,181,10
252490,181,train,181,10
252487,181,train,181,10
252483,181,train,181,10
252848,181,train,181,10
252812,181,train,181,10
252513,181,train,181,10
252855,181,train,181,10
252636,181,train,181,10
252500,181,train,181,10
253085,181,train,181,10
253887,182,train,182,10
253494,182,train,182,10
253244,182,train,182,10
253472,182,train,182,10
253695,182,train,182,10
253300,182,train,182,10
253484,182,train,182,10
253291,182,train,182,10
253681,182,train,182,10
253701,182,train,182,10
253515,182,train,182,10
253637,182,train,182,10
253296,182,train,182,10
253702,182,train,182,10
253274,182,train,182,10
253444,182,train,182,10
253680,182,train,182,10
253516,182,train,182,10
253499,182,train,182,10
253694,182,train,182,10
253869,182,train,182,10
253270,182,train,182,10
253870,182,train,182,10
253684,182,train,182,10
253493,182,train,182,10
253708,182,train,182,10
253715,182,train,182,10
253700,182,train,182,10
253317,182,train,182,10
253891,182,train,182,10
253689,182,train,182,10
253285,182,train,182,10
253476,182,train,182,10
253720,182,train,182,10
253688,182,train,182,10
253482,182,train,182,10
253486,182,train,182,10
253447,182,train,182,10
253782,182,train,182,10
253824,182,train,182,10
253448,182,train,182,10
253905,182,train,182,10
253886,182,train,182,10
253806,182,train,182,10
253514,182,train,182,10
253471,182,train,182,10
253252,182,train,182,10
253273,182,train,182,10
253706,182,train,182,10
253636,182,train,182,10
253871,182,train,182,10
253497,182,train,182,10
253879,182,train,182,10
253287,182,train,182,10
253880,182,train,182,10
253508,182,train,182,10
253903,182,train,182,10
253901,182,train,182,10
253502,182,train,182,10
253875,182,train,182,10
253640,182,train,182,10
253847,182,train,182,10
253727,182,train,182,10
253496,182,train,182,10
253478,182,train,182,10
253519,182,train,182,10
253500,182,train,182,10
253312,182,train,182,10
253288,182,train,182,10
253293,182,train,182,10
253718,182,train,182,10
253910,182,train,182,10
253281,182,train,182,10
253846,182,train,182,10
253716,182,train,182,10
254557,183,train,183,10
254417,183,train,183,10
254415,183,train,183,10
254206,183,train,183,10
254282,183,train,183,10
254432,183,train,183,10
254268,183,train,183,10
254237,183,train,183,10
254354,183,train,183,10
254532,183,train,183,10
254243,183,train,183,10
254441,183,train,183,10
254094,183,train,183,10
254290,183,train,183,10
254430,183,train,183,10
254269,183,train,183,10
254293,183,train,183,10
254117,183,train,183,10
254095,183,train,183,10
254087,183,train,183,10
254112,183,train,183,10
254265,183,train,183,10
254067,183,train,183,10
254421,183,train,183,10
254615,183,train,183,10
254273,183,train,183,10
254424,183,train,183,10
254428,183,train,183,10
254584,183,train,183,10
254288,183,train,183,10
254602,183,train,183,10
254471,183,train,183,10
254423,183,train,183,10
254204,183,train,183,10
254447,183,train,183,10
254603,183,train,183,10
254590,183,train,183,10
254385,183,train,183,10
254568,183,train,183,10
254248,183,train,183,10
254451,183,train,183,10
254246,183,train,183,10
254609,183,train,183,10
254676,183,train,183,10
254418,183,train,183,10
254255,183,train,183,10
254260,183,train,183,10
254413,183,train,183,10
254427,183,train,183,10
254074,183,train,183,10
254289,183,train,183,10
254617,183,train,183,10
254588,183,train,183,10
254429,183,train,183,10
254452,183,train,183,10
254105,183,train,183,10
254241,183,train,183,10
254270,183,train,183,10
254457,183,train,183,10
254618,183,train,183,10
254292,183,train,183,10
254090,183,train,183,10
254098,183,train,183,10
254064,183,train,183,10
254262,183,train,183,10
254086,183,train,183,10
254068,183,train,183,10
254291,183,train,183,10
254078,183,train,183,10
254272,183,train,183,10
254089,183,train,183,10
254386,183,train,183,10
254460,183,train,183,10
254454,183,train,183,10
254261,183,train,183,10
254435,183,train,183,10
254251,183,train,183,10
254250,183,train,183,10
254831,186,train,186,10
254824,186,train,186,10
255283,186,train,186,10
254827,186,train,186,10
254837,186,train,186,10
254994,186,train,186,10
255076,186,train,186,10
254881,186,train,186,10
255277,186,train,186,10
254795,186,train,186,10
255262,186,train,186,10
255082,186,train,186,10
255043,186,train,186,10
255278,186,train,186,10
254854,186,train,186,10
255248,186,train,186,10
254772,186,train,186,10
255066,186,train,186,10
254759,186,train,186,10
254798,186,train,186,10
254931,186,train,186,10
255245,186,train,186,10
255069,186,train,186,10
254893,186,train,186,10
255047,186,train,186,10
254921,186,train,186,10
255065,186,train,186,10
255091,186,train,186,10
255074,186,train,186,10
254884,186,train,186,10
254803,186,train,186,10
255050,186,train,186,10
255225,186,train,186,10
254850,186,train,186,10
255077,186,train,186,10
254901,186,train,186,10
255072,186,train,186,10
254833,186,train,186,10
255092,186,train,186,10
254829,186,train,186,10
254900,186,train,186,10
254892,186,train,186,10
254897,186,train,186,10
254755,186,train,186,10
255053,186,train,186,10
254805,186,train,186,10
254860,186,train,186,10
254816,186,train,186,10
255088,186,train,186,10
254817,186,train,186,10
255289,186,train,186,10
255168,186,train,186,10
255071,186,train,186,10
254894,186,train,186,10
254840,186,train,186,10
255255,186,train,186,10
254907,186,train,186,10
254754,186,train,186,10
254811,186,train,186,10
255267,186,train,186,10
254871,186,train,186,10
254872,186,train,186,10
254888,186,train,186,10
255264,186,train,186,10
255326,186,train,186,10
254915,186,train,186,10
255061,186,train,186,10
254835,186,train,186,10
254934,186,train,186,10
255052,186,train,186,10
254758,186,train,186,10
254891,186,train,186,10
254874,186,train,186,10
255080,186,train,186,10
255253,186,train,186,10
254861,186,train,186,10
255095,186,train,186,10
255224,186,train,186,10
254914,186,train,186,10
254844,186,train,186,10
255236,186,train,186,10
255246,186,train,186,10
255288,186,train,186,10
255040,186,train,186,10
255291,186,train,186,10
255897,187,train,187,10
255466,187,train,187,10
255586,187,train,187,10
255385,187,train,187,10
255463,187,train,187,10
255453,187,train,187,10
255656,187,train,187,10
255943,187,train,187,10
255592,187,train,187,10
255743,187,train,187,10
255729,187,train,187,10
255757,187,train,187,10
255955,187,train,187,10
255428,187,train,187,10
255451,187,train,187,10
255768,187,train,187,10
255756,187,train,187,10
255416,187,train,187,10
255766,187,train,187,10
255758,187,train,187,10
255387,187,train,187,10
255467,187,train,187,10
255573,187,train,187,10
255967,187,train,187,10
255458,187,train,187,10
255950,187,train,187,10
255578,187,train,187,10
255455,187,train,187,10
255598,187,train,187,10
255465,187,train,187,10
255411,187,train,187,10
255900,187,train,187,10
255608,187,train,187,10
255406,187,train,187,10
255424,187,train,187,10
255599,187,train,187,10
255786,187,train,187,10
255442,187,train,187,10
255668,187,train,187,10
255381,187,train,187,10
255433,187,train,187,10
255438,187,train,187,10
255692,187,train,187,10
255615,187,train,187,10
255609,187,train,187,10
255776,187,train,187,10
255596,187,train,187,10
255745,187,train,187,10
255610,187,train,187,10
255954,187,train,187,10
255441,187,train,187,10
255958,187,train,187,10
255774,187,train,187,10
255763,187,train,187,10
255764,187,train,187,10
255584,187,train,187,10
255437,187,train,187,10
255434,187,train,187,10
255730,187,train,187,10
255574,187,train,187,10
255932,187,train,187,10
255405,187,train,187,10
255771,187,train,187,10
255773,187,train,187,10
255551,187,train,187,10
255460,187,train,187,10
255577,187,train,187,10
256028,187,train,187,10
255417,187,train,187,10
255415,187,train,187,10
255739,187,train,187,10
255440,187,train,187,10
255926,187,train,187,10
255454,187,train,187,10
255613,187,train,187,10
255962,187,train,187,10
255548,187,train,187,10
255931,187,train,187,10
255384,187,train,187,10
255961,187,train,187,10
255601,187,train,187,10
256098,188,train,188,10
256398,188,train,188,10
256122,188,train,188,10
256428,188,train,188,10
256378,188,train,188,10
256369,188,train,188,10
256093,188,train,188,10
256067,188,train,188,10
256403,188,train,188,10
256107,188,train,188,10
256244,188,train,188,10
256106,188,train,188,10
256249,188,train,188,10
256537,188,train,188,10
256271,188,train,188,10
256128,188,train,188,10
256367,188,train,188,10
256258,188,train,188,10
256111,188,train,188,10
256239,188,train,188,10
256114,188,train,188,10
256259,188,train,188,10
256240,188,train,188,10
256404,188,train,188,10
256266,188,train,188,10
256427,188,train,188,10
256370,188,train,188,10
256415,188,train,188,10
256401,188,train,188,10
256410,188,train,188,10
256351,188,train,188,10
256551,188,train,188,10
256254,188,train,188,10
256538,188,train,188,10
256394,188,train,188,10
256413,188,train,188,10
256399,188,train,188,10
256409,188,train,188,10
256385,188,train,188,10
256109,188,train,188,10
256424,188,train,188,10
256322,188,train,188,10
256100,188,train,188,10
256384,188,train,188,10
256246,188,train,188,10
256540,188,train,188,10
256232,188,train,188,10
256242,188,train,188,10
256393,188,train,188,10
256414,188,train,188,10
256253,188,train,188,10
256552,188,train,188,10
256608,188,train,188,10
256132,188,train,188,10
256379,188,train,188,10
256235,188,train,188,10
256243,188,train,188,10
256119,188,train,188,10
256382,188,train,188,10
256205,188,train,188,10
256564,188,train,188,10
256565,188,train,188,10
256091,188,train,188,10
256344,188,train,188,10
256250,188,train,188,10
256377,188,train,188,10
256241,188,train,188,10
256265,188,train,188,10
256068,188,train,188,10
256549,188,train,188,10
256406,188,train,188,10
256529,188,train,188,10
256569,188,train,188,10
256411,188,train,188,10
256389,188,train,188,10
256203,188,train,188,10
256391,188,train,188,10
257129,189,train,189,10
257131,189,train,189,10
256901,189,train,189,10
257136,189,train,189,10
256830,189,train,189,10
256882,189,train,189,10
256869,189,train,189,10
256697,189,train,189,10
256877,189,train,189,10
256831,189,train,189,10
256875,189,train,189,10
256891,189,train,189,10
257138,189,train,189,10
256870,189,train,189,10
257134,189,train,189,10
256968,189,train,189,10
257011,189,train,189,10
256722,189,train,189,10
256881,189,train,189,10
256883,189,train,189,10
257007,189,train,189,10
257017,189,train,189,10
256691,189,train,189,10
256829,189,train,189,10
256739,189,train,189,10
256874,189,train,189,10
256725,189,train,189,10
257016,189,train,189,10
256860,189,train,189,10
256878,189,train,189,10
256719,189,train,189,10
257160,189,train,189,10
256727,189,train,189,10
256703,189,train,189,10
256865,189,train,189,10
256880,189,train,189,10
257110,189,train,189,10
256900,189,train,189,10
257145,189,train,189,10
256862,189,train,189,10
256861,189,train,189,10
257149,189,train,189,10
257005,189,train,189,10
256890,189,train,189,10
256714,189,train,189,10
256732,189,train,189,10
257127,189,train,189,10
256986,189,train,189,10
256702,189,train,189,10
256828,189,train,189,10
257056,189,train,189,10
256716,189,train,189,10
257140,189,train,189,10
256713,189,train,189,10
256996,189,train,189,10
256726,189,train,189,10
256938,189,train,189,10
257133,189,train,189,10
256721,189,train,189,10
256705,189,train,189,10
256664,189,train,189,10
256724,189,train,189,10
256851,189,train,189,10
256868,189,train,189,10
256985,189,train,189,10
257532,190,train,190,10
257723,190,train,190,10
257287,190,train,190,10
257685,190,train,190,10
257511,190,train,190,10
257522,190,train,190,10
257869,190,train,190,10
257865,190,train,190,10
257695,190,train,190,10
257285,190,train,190,10
257329,190,train,190,10
257295,190,train,190,10
257508,190,train,190,10
257541,190,train,190,10
257702,190,train,190,10
257525,190,train,190,10
257698,190,train,190,10
257682,190,train,190,10
257730,190,train,190,10
257350,190,train,190,10
257686,190,train,190,10
257703,190,train,190,10
257840,190,train,190,10
257326,190,train,190,10
257529,190,train,190,10
257697,190,train,190,10
257533,190,train,190,10
257704,190,train,190,10
257867,190,train,190,10
257521,190,train,190,10
257342,190,train,190,10
257349,190,train,190,10
257363,190,train,190,10
257700,190,train,190,10
257352,190,train,190,10
257332,190,train,190,10
257903,190,train,190,10
257501,190,train,190,10
257466,190,train,190,10
257895,190,train,190,10
257886,190,train,190,10
257362,190,train,190,10
257344,190,train,190,10
257331,190,train,190,10
257888,190,train,190,10
257360,190,train,190,10
257834,190,train,190,10
257860,190,train,190,10
257498,190,train,190,10
257351,190,train,190,10
257883,190,train,190,10
257515,190,train,190,10
257343,190,train,190,10
257347,190,train,190,10
257689,190,train,190,10
257370,190,train,190,10
257372,190,train,190,10
257889,190,train,190,10
257371,190,train,190,10
257373,190,train,190,10
257880,190,train,190,10
257537,190,train,190,10
257655,190,train,190,10
257872,190,train,190,10
257337,190,train,190,10
257862,190,train,190,10
257348,190,train,190,10
257357,190,train,190,10
257676,190,train,190,10
257708,190,train,190,10
257863,190,train,190,10
257688,190,train,190,10
257540,190,train,190,10
257707,190,train,190,10
257709,190,train,190,10
257717,190,train,190,10
257831,190,train,190,10
257897,190,train,190,10
257684,190,train,190,10
258272,194,train,194,10
258416,194,train,194,10
258262,194,train,194,10
258640,194,train,194,10
258094,194,train,194,10
258482,194,train,194,10
258305,194,train,194,10
258279,194,train,194,10
258224,194,train,194,10
258226,194,train,194,10
258118,194,train,194,10
258087,194,train,194,10
258096,194,train,194,10
258658,194,train,194,10
258101,194,train,194,10
258091,194,train,194,10
258027,194,train,194,10
258453,194,train,194,10
258107,194,train,194,10
258652,194,train,194,10
258464,194,train,194,10
258092,194,train,194,10
258458,194,train,194,10
258702,194,train,194,10
258527,194,train,194,10
258029,194,train,194,10
258291,194,train,194,10
258470,194,train,194,10
258623,194,train,194,10
258620,194,train,194,10
258621,194,train,194,10
258105,194,train,194,10
258099,194,train,194,10
258608,194,train,194,10
258628,194,train,194,10
258578,194,train,194,10
258247,194,train,194,10
258645,194,train,194,10
258637,194,train,194,10
258093,194,train,194,10
258609,194,train,194,10
258219,194,train,194,10
258100,194,train,194,10
258413,194,train,194,10
258472,194,train,194,10
258616,194,train,194,10
258668,194,train,194,10
258627,194,train,194,10
258460,194,train,194,10
258267,194,train,194,10
258104,194,train,194,10
258081,194,train,194,10
258112,194,train,194,10
258712,194,train,194,10
258287,194,train,194,10
258084,194,train,194,10
258073,194,train,194,10
258032,194,train,194,10
258258,194,train,194,10
258486,194,train,194,10
258611,194,train,194,10
258655,194,train,194,10
258300,194,train,194,10
258469,194,train,194,10
258102,194,train,194,10
258074,194,train,194,10
258701,194,train,194,10
258269,194,train,194,10
258604,194,train,194,10
258487,194,train,194,10
258477,194,train,194,10
258265,194,train,194,10
258601,194,train,194,10
258304,194,train,194,10
258126,194,train,194,10
258626,194,train,194,10
258260,194,train,194,10
258700,194,train,194,10
258263,194,train,194,10
258299,194,train,194,10
258248,194,train,194,10
258491,194,train,194,10
258280,194,train,194,10
258630,194,train,194,10
258466,194,train,194,10
258030,194,train,194,10
258110,194,train,194,10
258430,194,train,194,10
258547,194,train,194,10
258603,194,train,194,10
258665,194,train,194,10
258128,194,train,194,10
258692,194,train,194,10
258274,194,train,194,10
258302,194,train,194,10
258060,194,train,194,10
258631,194,train,194,10
258643,194,train,194,10
258457,194,train,194,10
258633,194,train,194,10
258474,194,train,194,10
258115,194,train,194,10
258290,194,train,194,10
258476,194,train,194,10
258602,194,train,194,10
258451,194,train,194,10
258285,194,train,194,10
258070,194,train,194,10
258719,194,train,194,10
258653,194,train,194,10
258478,194,train,194,10
258180,194,train,194,10
258455,194,train,194,10
258095,194,train,194,10
258481,194,train,194,10
258462,194,train,194,10
258255,194,train,194,10
258068,194,train,194,10
258444,194,train,194,10
259372,195,train,195,10
259074,195,train,195,10
259056,195,train,195,10
258898,195,train,195,10
258926,195,train,195,10
258928,195,train,195,10
258989,195,train,195,10
259385,195,train,195,10
259010,195,train,195,10
259037,195,train,195,10
259051,195,train,195,10
259378,195,train,195,10
259386,195,train,195,10
259246,195,train,195,10
259060,195,train,195,10
259071,195,train,195,10
258901,195,train,195,10
258910,195,train,195,10
258921,195,train,195,10
258912,195,train,195,10
259046,195,train,195,10
259369,195,train,195,10
259393,195,train,195,10
258867,195,train,195,10
258897,195,train,195,10
258920,195,train,195,10
259230,195,train,195,10
259381,195,train,195,10
259082,195,train,195,10
259257,195,train,195,10
259058,195,train,195,10
259075,195,train,195,10
258900,195,train,195,10
259334,195,train,195,10
258925,195,train,195,10
259086,195,train,195,10
258913,195,train,195,10
259236,195,train,195,10
258903,195,train,195,10
259390,195,train,195,10
259234,195,train,195,10
258865,195,train,195,10
259055,195,train,195,10
259375,195,train,195,10
258974,195,train,195,10
259018,195,train,195,10
259387,195,train,195,10
258905,195,train,195,10
258904,195,train,195,10
259216,195,train,195,10
259388,195,train,195,10
258936,195,train,195,10
259042,195,train,195,10
258918,195,train,195,10
259214,195,train,195,10
259221,195,train,195,10
259247,195,train,195,10
259182,195,train,195,10
259377,195,train,195,10
259093,195,train,195,10
259260,195,train,195,10
258917,195,train,195,10
259338,195,train,195,10
