cust_id,date,country,cur_type,amt
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,401,130,47,433.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,400,130,47,135.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,402,130,47,205.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,401,130,47,1155.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,403,130,47,209.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,403,130,47,118.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,403,130,47,241.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,403,130,47,269.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,403,130,47,57.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,403,130,47,50.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,404,130,47,26.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,404,130,47,243.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,404,130,47,46.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,404,130,47,36.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,405,130,47,243.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,408,130,47,401.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,407,130,47,46.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,407,130,47,242.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,406,130,47,298.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,408,130,47,606.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,406,130,47,57.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,407,130,47,21.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,408,130,47,1876.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,406,61,47,31.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,406,130,47,268.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,407,130,47,245.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,406,130,47,36.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,406,130,47,204.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,409,130,47,231.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,408,130,47,49.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,409,130,47,295.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,407,130,47,925.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,408,130,47,248.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,409,130,47,406.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,410,130,47,106.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,410,130,47,269.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,410,130,47,158.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,410,130,47,144.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,410,130,47,125.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,410,130,47,50.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,411,130,47,243.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,411,130,47,21.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,411,130,47,245.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,412,130,47,21.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,412,130,47,269.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,412,130,47,204.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,413,130,47,225.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,413,130,47,245.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,414,130,47,245.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,414,130,47,250.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,416,130,47,127.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,415,130,47,226.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,416,130,47,1098.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,415,130,47,390.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,416,130,47,1006.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,414,130,47,1774.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,416,125,47,7026.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,414,130,47,779.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,416,130,47,256.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,416,130,47,252.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,417,130,47,241.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,417,130,47,36.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,418,130,47,241.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,418,130,47,60.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,418,130,47,84.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,418,130,47,226.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,419,130,47,227.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,419,130,47,50.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,419,130,47,120.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,419,130,47,240.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,420,130,47,21.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,420,130,47,242.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,422,130,47,250.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,422,130,47,616.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,421,130,47,242.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,420,130,47,101.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,419,130,47,81.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,422,130,47,293.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,420,130,47,204.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,421,130,47,241.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,420,130,47,315.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,423,130,47,1040.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,423,130,47,170.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,421,130,47,1623.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,423,130,47,297.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,423,130,47,46.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,424,130,47,36.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,424,130,47,241.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,424,130,47,167.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,425,130,47,245.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,425,130,47,368.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,425,130,47,164.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,425,130,47,79.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,424,130,47,50.0
8c3a432e4bab41d54f6a6b42f8276c2f11913307c3f5e465844f55edda0889ba,425,130,47,50.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,395,130,47,29062.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,397,130,47,2492.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,397,130,47,21769.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,397,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,398,130,47,14649.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,399,130,47,93230.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,398,130,47,30310.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,399,130,47,93230.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,399,130,47,93230.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,400,130,47,20715.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,401,130,47,34226.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,399,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,397,130,47,19475.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,400,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,402,130,47,4755.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,402,130,47,31207.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,404,130,47,517.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,403,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,407,130,47,64308.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,406,130,47,10359.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,407,130,47,16036.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,408,130,47,3085.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,410,130,47,76552.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,408,130,47,77174.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,411,130,47,40441.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,411,130,47,2963.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,411,130,47,4792.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,411,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,413,130,47,31936.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,412,130,47,1035.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,414,130,47,15410.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,413,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,414,130,47,18628.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,414,130,47,17886.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,415,130,47,231.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,415,130,47,25993.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,415,130,47,26868.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,416,130,47,12632.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,14322.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,416,130,47,18514.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,18410.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,416,130,47,12074.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,18983.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,416,130,47,14320.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,16589.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,68368.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,416,130,47,11223.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,3476.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,17071.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,76552.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,418,130,47,63914.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,418,130,47,19366.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,418,130,47,13763.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,418,130,47,19918.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,417,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,419,130,47,10833.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,419,130,47,22052.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,419,130,47,2466.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,419,130,47,1012.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,419,130,47,2784.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,421,130,47,5600.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,421,130,47,15068.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,421,130,47,4579.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,420,130,47,4400.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,421,130,47,5842.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,421,130,47,9888.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,421,130,47,26163.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,419,130,47,5179.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,420,130,47,5886.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,423,130,47,1455.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,421,130,47,1035.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,424,130,47,1231.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,424,130,47,10359.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,425,130,47,493.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,425,130,47,324.0
8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,424,130,47,5179.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,396,130,47,451.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,397,130,47,10192.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,396,130,47,515.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,397,130,47,92658.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,397,130,47,61772.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,399,130,47,102953.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,399,130,47,102953.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,399,130,47,102953.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,399,130,47,102953.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,400,130,47,515.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,402,130,47,225.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,404,130,47,211.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,407,130,47,210.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,407,130,47,204.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,409,130,47,147.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,408,130,47,173.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,407,130,47,20591.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,407,130,47,20591.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,408,130,47,30886.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,412,130,47,412.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,416,130,47,167.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,420,130,47,4485.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,420,130,47,1544.0
8dd2e66e79e9f1f52cab342c0302a8b2b0f467f15b507ad63d91906c9957339f,425,130,47,515.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,400,130,47,20623.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,400,130,47,20623.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,400,130,47,19592.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,400,130,47,20623.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,401,61,47,237.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,401,130,47,20623.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,402,130,47,5156.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,400,130,47,20623.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,401,130,47,20623.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,406,130,47,568.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,410,130,47,186.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,411,130,47,10312.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,411,130,47,4125.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,411,130,47,10312.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,411,130,47,10312.0
90108e55b285651254a19e974e7d013a937f9bd1290bd7612898ada3e357973d,411,130,47,20623.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,396,130,47,225.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,395,130,47,174.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,397,130,47,210.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,398,130,47,324.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,397,130,47,722.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,398,130,47,318.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,399,130,47,2069.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,399,130,47,400.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,399,130,47,884.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,401,130,47,21.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,403,130,47,410.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,402,119,47,15205.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,403,130,47,410.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,404,130,47,56.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,402,130,47,217.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,404,61,47,31.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,404,130,47,338.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,405,130,47,197.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,406,130,47,3223.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,404,130,47,56.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,406,130,47,123.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,403,19,7,40057.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,408,130,47,632.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,44,47,2106.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,130,47,307.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,44,47,2012.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,130,47,442.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,130,47,183.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,413,130,47,328.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,130,47,1190.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,130,47,445.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,130,47,1230.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,413,130,47,705.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,411,19,7,2387.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,415,130,47,238.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,414,61,47,4141.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,412,119,47,248.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,416,130,47,226.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,417,130,47,2339.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,415,130,47,41.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,419,61,47,1740.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,418,130,47,204.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,418,130,47,205.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,422,61,47,310.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,424,130,47,10.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,423,130,47,328.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,424,130,47,313.0
9052b5fd2b97de3f7f9ad9718e1e1ff865c232da1dcb0122dc1203185db4075c,425,130,47,494.0
